SessionID,UserID,Platform,SessionDuration,PagesVisited,PurchaseMade,SessionStartTime
1426,2121,Website,315.25,6.0,1,2021-06-01 23:45:00
1427,2761,Website,1484.85,6.0,1,2021-06-01 23:46:00
1428,2344,Website,560.77,3.0,1,2021-06-01 23:47:00
1429,1041,MobileApp,780.62,6.0,1,2021-06-01 23:48:00
1430,1665,MobileApp,1063.06,7.0,1,2021-06-01 23:49:00
1431,1241,MobileApp,563.1,4.0,0,2021-06-01 23:50:00
1432,61,Website,175.78,3.0,0,2021-06-01 23:51:00
1433,939,Website,434.69,8.0,0,2021-06-01 23:52:00
1434,1640,MobileApp,815.99,8.0,1,2021-06-01 23:53:00
1435,2090,Website,876.56,7.0,0,2021-06-01 23:54:00
1436,25,MobileApp,331.21,1.0,0,2021-06-01 23:55:00
1437,1063,Website,,,0,2021-06-01 23:56:00
1438,131,MobileApp,302.0,6.0,0,2021-06-01 23:57:00
1439,1253,MobileApp,883.09,11.0,0,2021-06-01 23:58:00
1440,108,Website,353.12,6.0,1,2021-06-01 23:59:00
1441,172,MobileApp,77.26,6.0,0,2021-06-02 00:00:00
1442,1459,MobileApp,,,0,2021-06-02 00:01:00
1443,102,Website,803.88,10.0,0,2021-06-02 00:02:00
1444,2914,Website,1016.88,2.0,1,2021-06-02 00:03:00
1445,2572,MobileApp,321.95,2.0,1,2021-06-02 00:04:00
1446,2323,Website,507.42,7.0,1,2021-06-02 00:05:00
1447,1637,MobileApp,487.5,5.0,1,2021-06-02 00:06:00
1448,2865,Website,437.97,4.0,1,2021-06-02 00:07:00
1449,1041,Website,435.98,6.0,0,2021-06-02 00:08:00
1450,330,Website,728.95,2.0,0,2021-06-02 00:09:00
1451,1521,Website,1037.47,4.0,0,2021-06-02 00:10:00
1452,12,Website,446.68,6.0,0,2021-06-02 00:11:00
1453,1342,Website,215.88,3.0,1,2021-06-02 00:12:00
1454,216,MobileApp,685.13,7.0,0,2021-06-02 00:13:00
1455,339,MobileApp,1737.21,6.0,1,2021-06-02 00:14:00
1456,1800,MobileApp,,,0,2021-06-02 00:15:00
1457,2709,Website,586.76,3.0,0,2021-06-02 00:16:00
1458,1751,MobileApp,233.25,4.0,0,2021-06-02 00:17:00
1459,1509,Website,88.31,8.0,0,2021-06-02 00:18:00
1460,2422,Website,472.43,5.0,0,2021-06-02 00:19:00
1461,710,Website,672.16,3.0,0,2021-06-02 00:20:00
1462,1224,Website,1280.95,6.0,1,2021-06-02 00:21:00
1463,2514,MobileApp,568.82,5.0,0,2021-06-02 00:22:00
1464,1113,Website,,,1,2021-06-02 00:23:00
1465,1292,MobileApp,237.21,5.0,0,2021-06-02 00:24:00
1466,489,Website,602.53,2.0,0,2021-06-02 00:25:00
1467,1562,MobileApp,600.53,3.0,0,2021-06-02 00:26:00
1468,47,MobileApp,866.7,4.0,1,2021-06-02 00:27:00
1469,778,Website,267.57,2.0,0,2021-06-02 00:28:00
1470,1040,MobileApp,1308.41,4.0,0,2021-06-02 00:29:00
1471,711,MobileApp,717.55,5.0,1,2021-06-02 00:30:00
1472,401,MobileApp,260.67,5.0,1,2021-06-02 00:31:00
1473,1818,MobileApp,423.42,7.0,1,2021-06-02 00:32:00
1474,250,MobileApp,176.8,7.0,0,2021-06-02 00:33:00
1475,391,Website,860.06,7.0,0,2021-06-02 00:34:00
1476,335,MobileApp,1127.19,10.0,0,2021-06-02 00:35:00
1477,629,Website,1603.38,10.0,1,2021-06-02 00:36:00
1478,137,Website,495.36,6.0,0,2021-06-02 00:37:00
1479,2931,MobileApp,620.87,5.0,0,2021-06-02 00:38:00
1480,2736,Website,581.64,2.0,0,2021-06-02 00:39:00
1481,1522,Website,1083.47,4.0,0,2021-06-02 00:40:00
1482,827,Website,288.6,6.0,0,2021-06-02 00:41:00
1483,727,Website,423.7,4.0,0,2021-06-02 00:42:00
1484,1501,Website,640.33,3.0,0,2021-06-02 00:43:00
1485,2642,,1038.9,2.0,0,2021-06-02 00:44:00
1486,990,Website,1226.82,5.0,1,2021-06-02 00:45:00
1487,2420,MobileApp,966.08,6.0,0,2021-06-02 00:46:00
1488,935,Website,453.62,9.0,0,2021-06-02 00:47:00
1489,402,MobileApp,778.56,7.0,0,2021-06-02 00:48:00
1490,1467,,526.52,8.0,1,2021-06-02 00:49:00
1491,615,Website,350.6,4.0,1,2021-06-02 00:50:00
1492,1297,MobileApp,,,0,2021-06-02 00:51:00
1493,1183,,2451.33,2.0,0,2021-06-02 00:52:00
1494,2668,MobileApp,283.31,6.0,0,2021-06-02 00:53:00
1495,2236,Website,312.05,2.0,0,2021-06-02 00:54:00
1496,1122,MobileApp,497.73,3.0,1,2021-06-02 00:55:00
1497,131,MobileApp,1012.12,3.0,0,2021-06-02 00:56:00
1498,2853,Website,110.15,2.0,0,2021-06-02 00:57:00
1499,1195,Website,895.14,8.0,0,2021-06-02 00:58:00
1500,2984,Website,340.35,11.0,0,2021-06-02 00:59:00
1501,183,Website,847.41,8.0,0,2021-06-02 01:00:00
1502,364,MobileApp,647.48,5.0,0,2021-06-02 01:01:00
1503,39,Website,413.77,7.0,0,2021-06-02 01:02:00
1504,2545,Website,159.72,5.0,0,2021-06-02 01:03:00
1505,1373,MobileApp,1038.14,4.0,1,2021-06-02 01:04:00
1506,921,Website,485.47,3.0,0,2021-06-02 01:05:00
1507,2770,Website,412.28,6.0,0,2021-06-02 01:06:00
1508,16,MobileApp,296.68,6.0,0,2021-06-02 01:07:00
1509,493,Website,688.98,4.0,1,2021-06-02 01:08:00
1510,1450,Website,1019.32,4.0,0,2021-06-02 01:09:00
1511,1132,Website,529.53,0.0,1,2021-06-02 01:10:00
1512,2942,MobileApp,295.72,7.0,1,2021-06-02 01:11:00
1513,311,MobileApp,1190.27,4.0,0,2021-06-02 01:12:00
1514,739,MobileApp,219.12,5.0,0,2021-06-02 01:13:00
1515,546,Website,464.19,6.0,0,2021-06-02 01:14:00
1516,2462,MobileApp,1088.24,7.0,0,2021-06-02 01:15:00
1517,251,MobileApp,434.89,4.0,0,2021-06-02 01:16:00
1518,759,Website,149.11,7.0,0,2021-06-02 01:17:00
1519,1805,MobileApp,616.06,3.0,0,2021-06-02 01:18:00
1520,1298,MobileApp,1212.47,3.0,0,2021-06-02 01:19:00
1521,1632,Website,343.99,7.0,1,2021-06-02 01:20:00
1522,1915,Website,380.42,6.0,0,2021-06-02 01:21:00
1523,814,Website,1029.4,8.0,1,2021-06-02 01:22:00
1524,29,Website,24.04,4.0,0,2021-06-02 01:23:00
1525,958,MobileApp,1233.77,8.0,1,2021-06-02 01:24:00
1526,2033,MobileApp,322.05,7.0,0,2021-06-02 01:25:00
1527,477,Website,116.08,3.0,0,2021-06-02 01:26:00
1528,318,MobileApp,447.94,6.0,1,2021-06-02 01:27:00
1529,245,MobileApp,809.68,3.0,1,2021-06-02 01:28:00
1530,748,Website,415.01,4.0,0,2021-06-02 01:29:00
1531,697,MobileApp,194.16,6.0,0,2021-06-02 01:30:00
1532,272,MobileApp,1019.48,3.0,0,2021-06-02 01:31:00
1533,1772,Website,474.25,5.0,0,2021-06-02 01:32:00
1534,1263,Website,110.36,7.0,0,2021-06-02 01:33:00
1535,2425,Website,689.37,8.0,0,2021-06-02 01:34:00
1536,266,Website,150.78,3.0,0,2021-06-02 01:35:00
1537,2974,Website,1621.42,8.0,0,2021-06-02 01:36:00
1538,921,Website,564.19,4.0,0,2021-06-02 01:37:00
1539,340,MobileApp,267.37,3.0,0,2021-06-02 01:38:00
1540,389,MobileApp,261.33,1.0,1,2021-06-02 01:39:00
1541,2625,Website,,,1,2021-06-02 01:40:00
1542,2051,Website,1381.65,3.0,0,2021-06-02 01:41:00
1543,1166,MobileApp,316.89,9.0,1,2021-06-02 01:42:00
1544,376,MobileApp,428.15,1.0,1,2021-06-02 01:43:00
1545,2034,Website,676.13,4.0,1,2021-06-02 01:44:00
1546,2372,Website,434.35,5.0,0,2021-06-02 01:45:00
1547,146,MobileApp,146.22,2.0,0,2021-06-02 01:46:00
1548,1982,Website,549.07,4.0,0,2021-06-02 01:47:00
1549,293,Website,311.0,5.0,0,2021-06-02 01:48:00
1550,432,Website,415.9,2.0,0,2021-06-02 01:49:00
1551,705,Website,1509.25,6.0,0,2021-06-02 01:50:00
1552,2997,Website,434.36,6.0,0,2021-06-02 01:51:00
1553,1999,Website,54.23,9.0,0,2021-06-02 01:52:00
1554,2633,MobileApp,400.88,5.0,0,2021-06-02 01:53:00
1555,399,MobileApp,487.19,7.0,1,2021-06-02 01:54:00
1556,2865,MobileApp,799.57,6.0,1,2021-06-02 01:55:00
1557,964,Website,613.43,3.0,0,2021-06-02 01:56:00
1558,2235,Website,606.36,5.0,0,2021-06-02 01:57:00
1559,2042,MobileApp,645.34,5.0,0,2021-06-02 01:58:00
1560,1829,MobileApp,880.38,6.0,0,2021-06-02 01:59:00
1561,2109,Website,143.31,7.0,0,2021-06-02 02:00:00
1562,939,Website,1881.92,8.0,1,2021-06-02 02:01:00
1563,710,Website,382.84,3.0,1,2021-06-02 02:02:00
1564,807,Website,207.85,3.0,1,2021-06-02 02:03:00
1565,1464,Website,689.7,5.0,0,2021-06-02 02:04:00
1566,1326,MobileApp,419.45,5.0,0,2021-06-02 02:05:00
1567,11,Website,964.9,5.0,1,2021-06-02 02:06:00
1568,1086,,323.81,5.0,0,2021-06-02 02:07:00
1569,1869,MobileApp,1054.59,4.0,0,2021-06-02 02:08:00
1570,2274,Website,211.75,3.0,0,2021-06-02 02:09:00
1571,2612,MobileApp,1633.13,3.0,0,2021-06-02 02:10:00
1572,772,MobileApp,504.76,5.0,1,2021-06-02 02:11:00
1573,1595,Website,1341.32,5.0,0,2021-06-02 02:12:00
1574,1608,Website,182.84,8.0,0,2021-06-02 02:13:00
1575,1334,MobileApp,851.99,1.0,0,2021-06-02 02:14:00
1576,885,MobileApp,837.06,5.0,0,2021-06-02 02:15:00
1577,1390,MobileApp,446.44,2.0,0,2021-06-02 02:16:00
1578,226,Website,57.8,1.0,0,2021-06-02 02:17:00
1579,825,Website,,,0,2021-06-02 02:18:00
1580,2266,MobileApp,396.68,2.0,0,2021-06-02 02:19:00
1581,937,Website,1197.93,8.0,1,2021-06-02 02:20:00
1582,2801,MobileApp,988.9,9.0,0,2021-06-02 02:21:00
1583,2554,MobileApp,1193.86,7.0,0,2021-06-02 02:22:00
1584,2307,MobileApp,758.17,3.0,0,2021-06-02 02:23:00
1585,1912,MobileApp,559.72,5.0,0,2021-06-02 02:24:00
1586,1797,MobileApp,1373.22,7.0,0,2021-06-02 02:25:00
1587,54,MobileApp,2343.42,6.0,0,2021-06-02 02:26:00
1588,727,MobileApp,522.1,1.0,1,2021-06-02 02:27:00
1589,2737,Website,1180.41,5.0,0,2021-06-02 02:28:00
1590,1545,,298.26,7.0,0,2021-06-02 02:29:00
1591,1044,Website,202.12,4.0,1,2021-06-02 02:30:00
1592,1914,Website,302.96,7.0,1,2021-06-02 02:31:00
1593,1777,Website,281.34,4.0,0,2021-06-02 02:32:00
1594,1597,Website,877.18,5.0,0,2021-06-02 02:33:00
1595,1915,MobileApp,352.63,3.0,0,2021-06-02 02:34:00
1596,2467,Website,217.98,5.0,0,2021-06-02 02:35:00
1597,2738,MobileApp,220.16,2.0,0,2021-06-02 02:36:00
1598,850,Website,746.39,4.0,0,2021-06-02 02:37:00
1599,2110,Website,873.19,8.0,0,2021-06-02 02:38:00
1600,2264,Website,785.96,4.0,1,2021-06-02 02:39:00
1601,3,MobileApp,849.91,2.0,0,2021-06-02 02:40:00
1602,160,MobileApp,,,1,2021-06-02 02:41:00
1603,781,Website,1841.96,2.0,0,2021-06-02 02:42:00
1604,893,Website,404.57,4.0,0,2021-06-02 02:43:00
1605,2031,MobileApp,336.29,3.0,1,2021-06-02 02:44:00
1606,2377,Website,860.57,10.0,1,2021-06-02 02:45:00
1607,580,Website,392.22,4.0,1,2021-06-02 02:46:00
1608,1934,Website,330.95,5.0,0,2021-06-02 02:47:00
1609,1381,Website,,,0,2021-06-02 02:48:00
1610,1291,Website,597.52,5.0,1,2021-06-02 02:49:00
1611,1641,Website,1055.12,5.0,0,2021-06-02 02:50:00
1612,952,MobileApp,106.95,9.0,0,2021-06-02 02:51:00
1613,2683,MobileApp,1059.1,3.0,0,2021-06-02 02:52:00
1614,988,MobileApp,141.66,2.0,0,2021-06-02 02:53:00
1615,1219,MobileApp,161.7,2.0,1,2021-06-02 02:54:00
1616,921,MobileApp,621.09,4.0,0,2021-06-02 02:55:00
1617,2786,MobileApp,115.97,11.0,1,2021-06-02 02:56:00
1618,1356,MobileApp,323.79,7.0,0,2021-06-02 02:57:00
1619,170,Website,978.68,3.0,0,2021-06-02 02:58:00
1620,521,Website,858.94,8.0,0,2021-06-02 02:59:00
1621,1487,MobileApp,1054.08,1.0,1,2021-06-02 03:00:00
1622,40,MobileApp,305.61,4.0,0,2021-06-02 03:01:00
1623,1561,,406.73,7.0,0,2021-06-02 03:02:00
1624,1419,MobileApp,148.92,3.0,1,2021-06-02 03:03:00
1625,955,Website,417.82,9.0,0,2021-06-02 03:04:00
1626,984,Website,155.55,4.0,0,2021-06-02 03:05:00
1627,975,MobileApp,2401.81,5.0,0,2021-06-02 03:06:00
1628,38,Website,702.51,5.0,0,2021-06-02 03:07:00
1629,2376,Website,593.45,4.0,0,2021-06-02 03:08:00
1630,1275,MobileApp,290.71,9.0,0,2021-06-02 03:09:00
1631,1200,Website,268.55,4.0,0,2021-06-02 03:10:00
1632,1626,MobileApp,361.49,4.0,0,2021-06-02 03:11:00
1633,914,MobileApp,649.6,2.0,0,2021-06-02 03:12:00
1634,454,Website,,,0,2021-06-02 03:13:00
1635,37,Website,151.78,3.0,1,2021-06-02 03:14:00
1636,1712,Website,23.37,7.0,0,2021-06-02 03:15:00
1637,796,MobileApp,715.03,4.0,1,2021-06-02 03:16:00
1638,973,Website,458.29,8.0,1,2021-06-02 03:17:00
1639,593,Website,359.73,6.0,0,2021-06-02 03:18:00
1640,1138,MobileApp,201.47,1.0,0,2021-06-02 03:19:00
1641,1325,Website,360.88,3.0,1,2021-06-02 03:20:00
1642,2272,Website,,,0,2021-06-02 03:21:00
1643,318,Website,256.83,4.0,0,2021-06-02 03:22:00
1644,2397,Website,775.87,2.0,0,2021-06-02 03:23:00
1645,2163,,857.78,4.0,0,2021-06-02 03:24:00
1646,2746,Website,187.6,3.0,0,2021-06-02 03:25:00
1647,1347,Website,220.33,3.0,0,2021-06-02 03:26:00
1648,1592,MobileApp,478.06,4.0,0,2021-06-02 03:27:00
1649,1890,MobileApp,1779.3,14.0,0,2021-06-02 03:28:00
1650,2088,Website,983.59,5.0,0,2021-06-02 03:29:00
1651,1997,MobileApp,478.65,7.0,1,2021-06-02 03:30:00
1652,1773,MobileApp,1007.13,4.0,1,2021-06-02 03:31:00
1653,1313,Website,52.46,4.0,0,2021-06-02 03:32:00
1654,1286,MobileApp,447.98,2.0,1,2021-06-02 03:33:00
1655,216,MobileApp,49.08,6.0,0,2021-06-02 03:34:00
1656,2384,MobileApp,565.13,4.0,0,2021-06-02 03:35:00
1657,2140,MobileApp,829.46,0.0,0,2021-06-02 03:36:00
1658,2401,MobileApp,322.67,5.0,0,2021-06-02 03:37:00
1659,2619,MobileApp,,,0,2021-06-02 03:38:00
1660,2864,Website,487.57,8.0,0,2021-06-02 03:39:00
1661,1705,Website,345.89,6.0,0,2021-06-02 03:40:00
1662,2829,MobileApp,390.13,5.0,0,2021-06-02 03:41:00
1663,363,Website,1079.09,7.0,1,2021-06-02 03:42:00
1664,2605,MobileApp,860.4,4.0,0,2021-06-02 03:43:00
1665,1717,Website,655.23,2.0,1,2021-06-02 03:44:00
1666,1194,Website,122.32,4.0,0,2021-06-02 03:45:00
1667,356,MobileApp,742.4,3.0,1,2021-06-02 03:46:00
1668,191,MobileApp,473.06,3.0,0,2021-06-02 03:47:00
1669,2470,Website,350.08,11.0,0,2021-06-02 03:48:00
1670,700,Website,392.34,2.0,1,2021-06-02 03:49:00
1671,2055,MobileApp,1230.39,3.0,0,2021-06-02 03:50:00
1672,2181,MobileApp,958.71,5.0,1,2021-06-02 03:51:00
1673,557,MobileApp,386.61,7.0,0,2021-06-02 03:52:00
1674,826,Website,1420.99,5.0,0,2021-06-02 03:53:00
1675,2809,Website,908.79,0.0,0,2021-06-02 03:54:00
1676,1055,MobileApp,266.6,5.0,0,2021-06-02 03:55:00
1677,2583,MobileApp,260.96,9.0,1,2021-06-02 03:56:00
1678,426,Website,558.52,4.0,0,2021-06-02 03:57:00
1679,2720,MobileApp,216.78,9.0,1,2021-06-02 03:58:00
1680,2411,Website,1533.88,4.0,0,2021-06-02 03:59:00
1681,1575,MobileApp,570.24,5.0,0,2021-06-02 04:00:00
1682,2130,MobileApp,230.14,8.0,1,2021-06-02 04:01:00
1683,2404,Website,1291.9,5.0,0,2021-06-02 04:02:00
1684,589,MobileApp,46.79,1.0,1,2021-06-02 04:03:00
1685,2013,Website,573.1,3.0,0,2021-06-02 04:04:00
1686,1548,Website,,,1,2021-06-02 04:05:00
1687,295,MobileApp,,,1,2021-06-02 04:06:00
1688,1986,Website,1366.77,6.0,0,2021-06-02 04:07:00
1689,1248,MobileApp,333.72,1.0,1,2021-06-02 04:08:00
1690,1549,Website,299.16,2.0,0,2021-06-02 04:09:00
1691,1691,MobileApp,867.2,2.0,1,2021-06-02 04:10:00
1692,1137,Website,555.33,8.0,0,2021-06-02 04:11:00
1693,1257,MobileApp,237.0,13.0,0,2021-06-02 04:12:00
1694,2065,MobileApp,330.41,4.0,0,2021-06-02 04:13:00
1695,360,MobileApp,,,1,2021-06-02 04:14:00
1696,2914,MobileApp,416.4,3.0,0,2021-06-02 04:15:00
1697,700,Website,1753.7,3.0,1,2021-06-02 04:16:00
1698,448,Website,213.22,5.0,0,2021-06-02 04:17:00
1699,2904,MobileApp,373.13,8.0,0,2021-06-02 04:18:00
1700,2413,MobileApp,274.75,3.0,1,2021-06-02 04:19:00
1701,675,Website,820.24,6.0,0,2021-06-02 04:20:00
1702,1008,Website,1809.92,6.0,1,2021-06-02 04:21:00
1703,1350,MobileApp,526.26,6.0,0,2021-06-02 04:22:00
1704,2515,MobileApp,599.51,7.0,0,2021-06-02 04:23:00
1705,2462,MobileApp,357.71,4.0,1,2021-06-02 04:24:00
1706,586,Website,134.77,7.0,0,2021-06-02 04:25:00
1707,1257,Website,418.65,4.0,0,2021-06-02 04:26:00
1708,1248,Website,696.26,5.0,0,2021-06-02 04:27:00
1709,994,Website,316.42,5.0,0,2021-06-02 04:28:00
1710,1436,MobileApp,149.83,5.0,0,2021-06-02 04:29:00
1711,572,MobileApp,28.32,9.0,1,2021-06-02 04:30:00
1712,2383,MobileApp,1418.7,4.0,0,2021-06-02 04:31:00
1713,1246,Website,353.73,4.0,0,2021-06-02 04:32:00
1714,2085,Website,673.97,4.0,0,2021-06-02 04:33:00
1715,989,MobileApp,1038.18,6.0,1,2021-06-02 04:34:00
1716,278,Website,1188.13,4.0,1,2021-06-02 04:35:00
1717,1220,Website,309.17,7.0,0,2021-06-02 04:36:00
1718,2964,MobileApp,653.34,4.0,1,2021-06-02 04:37:00
1719,1888,MobileApp,707.56,6.0,0,2021-06-02 04:38:00
1720,484,MobileApp,936.34,4.0,1,2021-06-02 04:39:00
1721,1266,Website,701.68,8.0,1,2021-06-02 04:40:00
1722,731,MobileApp,600.04,0.0,1,2021-06-02 04:41:00
1723,2240,Website,216.44,6.0,0,2021-06-02 04:42:00
1724,1041,MobileApp,805.2,8.0,1,2021-06-02 04:43:00
1725,2572,MobileApp,487.8,5.0,0,2021-06-02 04:44:00
1726,918,MobileApp,1301.91,7.0,0,2021-06-02 04:45:00
1727,2449,Website,809.75,7.0,0,2021-06-02 04:46:00
1728,886,MobileApp,74.09,3.0,0,2021-06-02 04:47:00
1729,2753,Website,202.57,2.0,0,2021-06-02 04:48:00
1730,22,Website,359.78,5.0,0,2021-06-02 04:49:00
1731,474,Website,477.41,8.0,0,2021-06-02 04:50:00
1732,2258,MobileApp,1953.66,7.0,0,2021-06-02 04:51:00
1733,2354,Website,876.7,1.0,0,2021-06-02 04:52:00
1734,704,MobileApp,275.59,2.0,1,2021-06-02 04:53:00
1735,687,MobileApp,894.32,6.0,0,2021-06-02 04:54:00
1736,285,Website,579.2,3.0,1,2021-06-02 04:55:00
1737,716,MobileApp,900.67,11.0,1,2021-06-02 04:56:00
1738,763,Website,387.6,8.0,0,2021-06-02 04:57:00
1739,1251,Website,2071.13,3.0,0,2021-06-02 04:58:00
1740,948,MobileApp,1413.93,6.0,0,2021-06-02 04:59:00
1741,2429,MobileApp,787.1,6.0,0,2021-06-02 05:00:00
1742,2508,Website,351.01,10.0,1,2021-06-02 05:01:00
1743,1031,MobileApp,899.76,7.0,0,2021-06-02 05:02:00
1744,29,MobileApp,135.11,8.0,0,2021-06-02 05:03:00
1745,907,Website,1484.2,3.0,0,2021-06-02 05:04:00
1746,2927,MobileApp,1272.71,4.0,1,2021-06-02 05:05:00
1747,2127,MobileApp,723.23,1.0,1,2021-06-02 05:06:00
1748,2995,Website,223.16,4.0,1,2021-06-02 05:07:00
1749,2507,MobileApp,385.54,6.0,1,2021-06-02 05:08:00
1750,570,MobileApp,54.21,3.0,0,2021-06-02 05:09:00
1751,2007,Website,430.01,4.0,0,2021-06-02 05:10:00
1752,1454,,204.44,6.0,0,2021-06-02 05:11:00
1753,738,Website,78.29,5.0,1,2021-06-02 05:12:00
1754,516,MobileApp,350.08,4.0,0,2021-06-02 05:13:00
1755,2001,Website,376.01,3.0,0,2021-06-02 05:14:00
1756,2445,MobileApp,159.41,9.0,0,2021-06-02 05:15:00
1757,39,Website,632.69,9.0,0,2021-06-02 05:16:00
1758,887,MobileApp,1002.56,8.0,0,2021-06-02 05:17:00
1759,2845,Website,660.31,2.0,1,2021-06-02 05:18:00
1760,2205,Website,477.25,6.0,0,2021-06-02 05:19:00
1761,1099,Website,508.36,4.0,1,2021-06-02 05:20:00
1762,2932,MobileApp,404.46,6.0,0,2021-06-02 05:21:00
1763,1824,Website,347.18,3.0,0,2021-06-02 05:22:00
1764,1711,MobileApp,650.5,4.0,0,2021-06-02 05:23:00
1765,974,MobileApp,676.56,8.0,1,2021-06-02 05:24:00
1766,1563,MobileApp,511.49,6.0,0,2021-06-02 05:25:00
1767,2897,Website,357.64,4.0,0,2021-06-02 05:26:00
1768,2796,MobileApp,220.05,3.0,0,2021-06-02 05:27:00
1769,989,Website,108.03,7.0,0,2021-06-02 05:28:00
1770,21,MobileApp,220.35,3.0,0,2021-06-02 05:29:00
1771,2351,MobileApp,355.1,7.0,1,2021-06-02 05:30:00
1772,869,Website,383.37,4.0,1,2021-06-02 05:31:00
1773,84,Website,2370.55,9.0,0,2021-06-02 05:32:00
1774,1683,MobileApp,932.28,6.0,0,2021-06-02 05:33:00
1775,1977,Website,653.27,4.0,0,2021-06-02 05:34:00
1776,1411,MobileApp,788.29,2.0,0,2021-06-02 05:35:00
1777,1531,Website,2041.86,2.0,1,2021-06-02 05:36:00
1778,570,MobileApp,281.16,5.0,0,2021-06-02 05:37:00
1779,934,Website,1532.0,6.0,1,2021-06-02 05:38:00
1780,1981,MobileApp,30.13,5.0,0,2021-06-02 05:39:00
1781,1856,MobileApp,424.44,7.0,0,2021-06-02 05:40:00
1782,793,MobileApp,,,1,2021-06-02 05:41:00
1783,792,Website,99.8,3.0,0,2021-06-02 05:42:00
1784,1810,MobileApp,1270.95,5.0,0,2021-06-02 05:43:00
1785,1295,Website,419.07,6.0,0,2021-06-02 05:44:00
1786,2540,Website,363.32,9.0,0,2021-06-02 05:45:00
1787,2256,MobileApp,424.0,2.0,1,2021-06-02 05:46:00
1788,1608,MobileApp,558.25,4.0,0,2021-06-02 05:47:00
1789,1084,Website,246.79,4.0,1,2021-06-02 05:48:00
1790,2478,MobileApp,98.28,9.0,0,2021-06-02 05:49:00
1791,985,MobileApp,480.41,7.0,1,2021-06-02 05:50:00
1792,1681,Website,562.03,9.0,1,2021-06-02 05:51:00
1793,520,MobileApp,1339.1,8.0,0,2021-06-02 05:52:00
1794,591,MobileApp,466.03,6.0,0,2021-06-02 05:53:00
1795,1051,Website,534.09,5.0,1,2021-06-02 05:54:00
1796,1710,MobileApp,205.51,10.0,1,2021-06-02 05:55:00
1797,2036,MobileApp,206.39,5.0,1,2021-06-02 05:56:00
1798,2247,MobileApp,656.58,2.0,0,2021-06-02 05:57:00
1799,2435,Website,854.71,3.0,0,2021-06-02 05:58:00
1800,349,MobileApp,1054.22,2.0,1,2021-06-02 05:59:00
1801,960,Website,628.74,4.0,1,2021-06-02 06:00:00
1802,1964,Website,,,0,2021-06-02 06:01:00
1803,693,Website,111.96,7.0,0,2021-06-02 06:02:00
1804,1560,MobileApp,189.13,5.0,0,2021-06-02 06:03:00
1805,378,MobileApp,,,1,2021-06-02 06:04:00
1806,2947,Website,126.49,6.0,0,2021-06-02 06:05:00
1807,2964,Website,194.91,2.0,0,2021-06-02 06:06:00
1808,527,Website,272.29,9.0,0,2021-06-02 06:07:00
1809,2782,Website,739.72,8.0,0,2021-06-02 06:08:00
1810,2254,MobileApp,1206.98,4.0,0,2021-06-02 06:09:00
1811,2503,MobileApp,518.58,3.0,0,2021-06-02 06:10:00
1812,1260,MobileApp,597.15,6.0,0,2021-06-02 06:11:00
1813,1876,MobileApp,475.69,5.0,0,2021-06-02 06:12:00
1814,1764,MobileApp,427.41,6.0,0,2021-06-02 06:13:00
1815,521,Website,690.17,3.0,0,2021-06-02 06:14:00
1816,1702,Website,430.21,7.0,0,2021-06-02 06:15:00
1817,1017,MobileApp,1465.19,8.0,0,2021-06-02 06:16:00
1818,2774,MobileApp,571.81,6.0,0,2021-06-02 06:17:00
1819,1014,MobileApp,619.46,2.0,1,2021-06-02 06:18:00
1820,2549,MobileApp,486.96,6.0,0,2021-06-02 06:19:00
1821,117,MobileApp,887.78,9.0,0,2021-06-02 06:20:00
1822,2434,Website,265.52,5.0,0,2021-06-02 06:21:00
1823,1368,Website,204.44,8.0,0,2021-06-02 06:22:00
1824,584,MobileApp,803.83,7.0,1,2021-06-02 06:23:00
1825,395,MobileApp,569.79,1.0,0,2021-06-02 06:24:00
1826,1088,Website,811.82,3.0,0,2021-06-02 06:25:00
1827,2769,MobileApp,380.9,7.0,0,2021-06-02 06:26:00
1828,72,MobileApp,541.48,2.0,0,2021-06-02 06:27:00
1829,274,Website,341.9,4.0,0,2021-06-02 06:28:00
1830,2014,Website,468.14,4.0,1,2021-06-02 06:29:00
1831,1344,MobileApp,114.63,3.0,0,2021-06-02 06:30:00
1832,338,MobileApp,51.3,6.0,0,2021-06-02 06:31:00
1833,1390,Website,134.36,4.0,1,2021-06-02 06:32:00
1834,607,MobileApp,871.51,5.0,0,2021-06-02 06:33:00
1835,166,MobileApp,852.44,4.0,0,2021-06-02 06:34:00
1836,1568,MobileApp,1507.59,2.0,0,2021-06-02 06:35:00
1837,2059,Website,822.99,3.0,0,2021-06-02 06:36:00
1838,1325,,360.83,4.0,0,2021-06-02 06:37:00
1839,729,Website,478.16,3.0,0,2021-06-02 06:38:00
1840,2849,MobileApp,49.45,1.0,1,2021-06-02 06:39:00
1841,2044,MobileApp,364.67,6.0,1,2021-06-02 06:40:00
1842,102,Website,542.49,4.0,0,2021-06-02 06:41:00
1843,1416,Website,995.05,6.0,0,2021-06-02 06:42:00
1844,779,MobileApp,509.22,5.0,0,2021-06-02 06:43:00
1845,214,MobileApp,176.61,5.0,1,2021-06-02 06:44:00
1846,1112,MobileApp,952.58,9.0,0,2021-06-02 06:45:00
1847,1577,Website,327.28,6.0,0,2021-06-02 06:46:00
1848,2449,Website,243.78,6.0,1,2021-06-02 06:47:00
